待售房屋,室,厅,卫,面积,面积单位,朝向,楼层,建筑年份,小区名称,区,镇,道路,标签,总价,总价单位,均价,均价单位
假日风景H户型两室万科物业看房随时有钥匙 南北通透,2室,2厅,1卫,97.65,㎡,南北,中层(共6层),2010年建造,万科假日风景,西青,中北,"中北大道,近星光路","南北,满五年,",140,万,14337,元/㎡
新城悦隽央著精装修130万通透两室次新房随时看房,2室,2厅,1卫,89.53,㎡,南北,低层(共6层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",130,万,14521,元/㎡
高绿化率 大户型 装修交付 无中介费随时看,2室,2厅,1卫,90,㎡,南北,,,双威悦馨苑(新房),滨海新区,中新生态城,中新大道管委会前行2公里处,"高绿化率,",135,万,15000,元/㎡
12中 17小 翠景园 南北通透 购物方便 中间楼层采光好,2室,2厅,1卫,90,㎡,南北,共5层,2010年建造,翠景园(武清),武清,杨村街,泉达路,"南北,满二年,",140,万,15556,元/㎡
   远洋香奈全阳精装两居 位置好近城际 随时看房,2室,2厅,1卫,85.22,㎡,南北,低层(共26层),2015年建造,远洋香奈,武清,杨村街,"翠通路,近强国道","南北,满二年,",140,万,16429,元/㎡
满五   南北通透 2室2厅 精装修 领包入住,2室,2厅,1卫,89.89,㎡,南北,中层(共28层),2010年建造,富力桃园天富园,津南,双港,微山南路,"南北,满五年,近地铁,",120,万,13350,元/㎡
三房朝南 动静分离 大户型 环城四区 未来城 无中介费随时看,2室,2厅,1卫,82,㎡,南,,,未来城,北辰,宜兴埠,宜白路地铁三号线（宜兴埠站）北侧未来城,"南北通透,玄关入户,私密性好,多轨交,",135,万,16464,元/㎡
紫泉庭苑 次新房 满二 精装修 有电梯 朝南 刚需两居,2室,1厅,1卫,89.45,㎡,南,低层(共14层),2019年建造,紫泉庭苑,武清,杨村街,上善大街57号,"南,满二年,次新房,",138,万,15428,元/㎡
正荣新上 通透H户型 明厨明卫 电梯6楼 不临街 随时看房,2室,1厅,1卫,85,㎡,南北,低层(共26层),2015年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南北,热门小区,新上小区,优势户型,",135,万,15883,元/㎡
正荣润璟湾 通透两室 中间楼层 位置好,2室,2厅,1卫,81.16,㎡,南,中层(共26层),2016年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南,热门小区,配套成熟,随时可看,",129,万,15895,元/㎡
卧室全朝南 户型方正 大户型 装修交付 金辉江山铭著 欢迎联系看房,2室,2厅,1卫,79,㎡,南北,,,金辉江山铭著,西青,侯台,海泰发展三道6号,"高绿化率,",165,万,20887,元/㎡
南向采光好 交通便捷 医疗配套成熟 满五 电梯房,2室,2厅,1卫,90,㎡,南,低层(共17层),2017年建造,紫泉庭苑,武清,杨村街,上善大街57号,"南,满五年,采光较好,",138,万,15334,元/㎡
荔城公馆 小区新 商业配套齐全 有电梯 刚需两居 满五  ,2室,2厅,1卫,86.18,㎡,南,高层(共22层),2015年建造,荔城公馆,武清,杨村街,前进道,"南,满五年,",122,万,14157,元/㎡
满五   精装可拎包入住 购物方便 正南朝向 大两居,2室,2厅,1卫,94.28,㎡,南,低层(共22层),2013年建造,盛世郦园,武清,杨村街,"振华西道,近泉达路","南,满五年,",148,万,15698,元/㎡
国企开发 厨卫全明 户型方正 大户型 低单价 北新玉龙湾 良心推荐,2室,2厅,1卫,93,㎡,南,,,北新玉龙湾(新房),武清,杨村街,开源道与新兴路交口,,125.6,万,13500,元/㎡
正荣2期 毛坯2室适合婚房 厨卫全明设计 中间层 次新小区,2室,1厅,1卫,81.48,㎡,南北,中层(共27层),2015年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南北,满五年,绿化率高,",120,万,14728,元/㎡
美景园 商圈成熟 近地铁 医疗配套成熟 低密宜居 精装好房,2室,2厅,1卫,85.7,㎡,南北,中层(共6层),2000年建造,美景园,塘沽,杭州道街,河北路2567号,"热门小区,南北通透,满五,",112,万,13069,元/㎡
正荣2期新上2室 明厨明卫 电梯中间层  次新小区楼龄新,2室,2厅,1卫,82.25,㎡,南,低层(共25层),2015年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南,满五年,绿化率高,",120,万,14590,元/㎡
新城悦隽央著 停车方便 大两居 精装修 满二 有电梯,2室,2厅,1卫,87.8,㎡,南北,低层(共6层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",134,万,15262,元/㎡
高绿化率 客餐厅相连 花园洋房 考虑可私聊,3室,2厅,2卫,107,㎡,南北,,,龙湖金科雍鑫春江天玺,武清,杨村街,新兴道与浩源道交口,"低容积,",135,万,12617,元/㎡
中建壹方九里宸澜华庭 高楼层采光充足 大两居 商品住宅,2室,2厅,1卫,84,㎡,南北,高层(共11层),2020年建造,中建壹方九里宸澜华庭,武清,杨村街,光明道,"南北,满二年,次新房,",137,万,16310,元/㎡
枫桦园精装两室 中间楼层 地采暖全阳户型 随时看 价格可议,2室,2厅,1卫,86,㎡,南,中层(共25层),2013年建造,枫桦园,西青,中北,中北大道94号,"南,满五年,",125,万,14535,元/㎡
出售 光明中   富力尚悦居 精装三居 好楼层好位置,3室,2厅,1卫,91.21,㎡,南,中层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,",128,万,14034,元/㎡
大型社区 客餐厅相连 花园洋房 考虑可私聊,3室,2厅,2卫,107,㎡,南北,,,龙湖金科雍鑫春江天玺,武清,杨村街,新兴道与浩源道交口,"南北通透,厨卫全明,主卧套房,低容积,",140,万,13085,元/㎡
次新房 正南朝向 电梯房 小三房 停车方便 满二,3室,2厅,1卫,94,㎡,南,低层(共11层),2020年建造,新城悦隽央著,武清,杨村街,新安路,"南,热门小区,价格优惠,房东急售,",135,万,14362,元/㎡
香雍玖和 次新小区 高绿化 朝南 刚需小三居 满二 超低密度,3室,2厅,1卫,100,㎡,南,高层(共24层),2021年建造,香雍玖和,武清,杨村街,"光明道,近新兴路","南,满二年,绿化率高,多人关注,",125,万,12500,元/㎡
中层金角）拎包即住）本业主熟）直售 少）随时走手续,3室,2厅,1卫,94.98,㎡,南,中层(共22层),2019年建造,旭辉燕南园,西青,精武,京华道21号,"南,满二年,绿化率高,",145,万,15267,元/㎡
大型社区 大户型 低单价 无中介费随时看,3室,2厅,1卫,90,㎡,南北,,,梧桐大道(新房),武清,下朱庄街,天和路东侧150米,"低容积,",119.7,万,13300,元/㎡
盛世郦园 刚需两居 购物方便 装修好 满五 高楼层视野无遮挡,2室,2厅,1卫,94.28,㎡,南,高层(共22层),2013年建造,盛世郦园,武清,杨村街,"振华西道,近泉达路","南,满五年,采光较好,人气热搜,",136,万,14426,元/㎡
急售 新城悦隽央著 赠15万精装 十三小十一中 紧邻杨一城际,2室,2厅,1卫,88,㎡,南北,低层(共7层),2021年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,人气热搜,",132,万,15000,元/㎡
柴楼新庄园竹园 近地铁 楼龄新 购物方便 满五 中间楼层,2室,1厅,1卫,92.04,㎡,西北,中层(共26层),2014年建造,柴楼新庄园竹园,北辰,双街镇,顺畅路16号,"西北,热门小区,近地铁,房东急售,",95,万,10322,元/㎡
刚需小三居 带电梯 满五   楼龄新 商业配套齐全 朝南,3室,2厅,1卫,89.54,㎡,南,低层(共9层),2015年建造,万科四季花城雅园,西青,张家窝,文苑路,"南,满五年,人气热搜,",130,万,14519,元/㎡
南北通透 客餐厅相连 大户型 融创·云潮府 无中介费随时看,3室,2厅,1卫,89,㎡,南,,,融创·云潮府,津南,海河教育园区,同德路与和慧南路交口,"南北通透,厨卫全明,户型方正,低容积,",177,万,19888,元/㎡
远洋新干线 南北通透 板楼 大产权 带电梯 刚需房,3室,1厅,1卫,86,㎡,南北,低层(共13层),2010年建造,远洋新干线,东丽,空港经济区,"流霞路,近东六道","南北,满五年,",130,万,15117,元/㎡
中交樾公馆 大两居 南北通透 满五 带电梯 房龄新,2室,1厅,1卫,85,㎡,南北,中层(共17层),2016年建造,中交樾公馆,西青,张家窝,枣林大道21号,"南北,满五年,户型方正,人气热搜,",111,万,13059,元/㎡
旭辉御府 不临高铁 好楼层 满5年无个税,3室,2厅,1卫,91.98,㎡,南北,高层(共27层),2015年建造,旭辉御府,西青,中北,"卉康道,近海光路","南北,绿化率高,多人关注,",125.4,万,13634,元/㎡
国企开发 南北通透 客餐厅相连 大户型 低总价 中交雅郡·城东春晓 无中介费随时看,3室,2厅,1卫,95,㎡,南北,,,中交雅郡·城东春晓,东丽,金钟街,地铁6号线金钟街地铁站旁,"南北通透,厨卫全明,主卧套房,轨交房,",133,万,14000,元/㎡
张家窝 满五 精装好房 正南朝向 电梯房 居住密度低 小区新,3室,2厅,1卫,87.97,㎡,南,高层(共11层),2014年建造,星河香榭园,西青,张家窝,"高泰路,近知景道","南,满五年,绿化率高,多人关注,",122,万,13869,元/㎡
达观一楼 带大院子（随时看房诚意出售） 独立餐厅好户型,2室,2厅,1卫,87.81,㎡,南北,共5层,2007年建造,红磡领世郡领世达观(一二期),津南,双港,领世环路,"南北,配套成熟,优势户型,价格优惠,",216,万,24599,元/㎡
杨村街 小区新 满五   大两居 装修好 低密宜居 正南朝向,2室,2厅,1卫,86.29,㎡,南,低层(共6层),2014年建造,金都花园(武清),武清,杨村街,"光明道,近翠源路","南,满五年,",115,万,13328,元/㎡
秋瑞家园 医疗配套成熟 电梯房 交通便利 满五  ,2室,1厅,1卫,86.92,㎡,南,中层(共17层),2006年建造,秋瑞家园,北辰,瑞景街,瑞景西道5号,"南,满五年,近地铁,",93,万,10700,元/㎡
轨交房 园林景观 全明空间 随时约看,2室,2厅,1卫,82,㎡,南,,,龙曜城,北辰,天穆,京津路和普济河道交会东行300米,"轨交房,高绿化率,",131.2,万,16000,元/㎡
金都花园(武清) 朝南 楼龄新 满五   密度低 大两房,2室,2厅,1卫,86.29,㎡,南,低层(共6层),2014年建造,金都花园(武清),武清,杨村街,"光明道,近翠源路","南,满五年,",120,万,13907,元/㎡
高楼层采光充足 小区新 满五   带电梯 南向采光好,2室,2厅,1卫,81.42,㎡,南,高层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,",125,万,15353,元/㎡
全明婚房2居室 地采暖 满五年 中间层,2室,2厅,1卫,80.77,㎡,南,低层(共26层),2016年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南,绿化率高,多人关注,",120,万,14858,元/㎡
保利·西棠和煦,3室,2厅,1卫,89,㎡,南北,,,保利·西棠和煦,津南,海河教育园区,宁慧璐和同德路交口（南开大学新校区北门对面）,"购物中心,高绿化率,",178,万,20000,元/㎡
华亭国际洋房 低楼层 公摊少 南北通透全明装修好,2室,2厅,1卫,87.27,㎡,南北,低层(共6层),2007年建造,华亭国际,西青,中北,"中北大道,近星光路","南北,",140,万,16043,元/㎡
中北镇次新小区精装三室，装修的很好，中高楼层，诚心出售，抓紧,3室,1厅,1卫,91.05,㎡,南北,高层(共26层),2015年建造,旭辉御府,西青,中北,"卉康道,近海光路","南北,满五年,绿化率高,多人关注,",126,万,13839,元/㎡
急售 十三小 十一中 新城悦隽央著 总价低 看房方便,2室,2厅,1卫,86.49,㎡,南北,低层(共11层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",120,万,13875,元/㎡
南北通透 客餐厅相连 大户型 低单价 天安象屿智慧城 欢迎联系看房,3室,2厅,2卫,100,㎡,南北,,,天安象屿智慧城,东丽,东丽湖,津汉公路二号桥与三号桥之间北侧(津汉公路与宁静高速交口处）,"高绿化率,",130,万,13000,元/㎡
雍鑫红星华府 楼层好 南北通透 精装可拎包入住 有电梯,2室,2厅,1卫,87.32,㎡,南北,中层(共17层),2016年建造,雍鑫红星华府,武清,杨村街,新安路,"南北,满五年,",135,万,15461,元/㎡
振业名邸 急售！红桥房本红桥   交通教育医疗资源富集 次新,2室,1厅,1卫,92.38,㎡,南,高层(共23层),2016年建造,振业名邸,红桥,双环邨街,辰兴路,"南,满五年,近地铁,人气热搜,",139,万,15047,元/㎡
宾水东里 LUO沪可转 海河英才 平迁   随时看 七天下本,2室,1厅,1卫,38.93,㎡,西南,高层(共8层),1990年建造,宾水东里,河西,天塔,"宾水道,近沿河路","西南,近地铁,价格优惠,房东急售,",72,万,18495,元/㎡
盛世睿园精装三居 好楼层南北通透 房主急售 随时看房,3室,2厅,1卫,107.36,㎡,南北,中层(共29层),2016年建造,盛世睿园,武清,杨村街,新城南东路东侧,"南北,唯一住房,",128,万,11923,元/㎡
厨卫全明 主卧套房 大户型 低总价 金重·金翠澜庭 来电价格可议,3室,2厅,1卫,99,㎡,南北,,,金重·金翠澜庭,静海,静海镇,静王路和次干路五交口,"南北通透,厨卫全明,客餐厅相连,低容积,",130,万,13132,元/㎡
碧泉花园 正南朝向 购物方便 大两居,2室,1厅,1卫,88,㎡,南,低层(共6层),2006年建造,碧泉花园,西青,杨柳青,柳霞路,"南,",120,万,13637,元/㎡
杨村街 板楼 大两居 南北通透 精装修 70年产权,2室,2厅,1卫,81,㎡,南北,低层(共32层),2014年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南北,满五年,户型方正,",133,万,16420,元/㎡
雍鑫红星华府 大两房 楼龄新 高楼层采光充足 商品住宅,2室,2厅,0卫,87.32,㎡,南北,高层(共17层),2016年建造,雍鑫红星华府,武清,杨村街,新安路,"南北,满二年,",120,万,13743,元/㎡
国企开发 轨交房 高绿化率 玄关入户 低总价 欢迎咨询,3室,2厅,1卫,105,㎡,南北,,,金隅金玉府(新房),东丽,金钟街,慧捷路与金钟河大街交口,"南北通透,厨卫全明,户型方正,轨交房,",130,万,12381,元/㎡
杨村街 楼龄新 商业配套齐全 环境优美 带电梯 中间好楼层,2室,2厅,1卫,83.54,㎡,南北,中层(共11层),2015年建造,五一阳光锦园,武清,杨村街,"团结路,近强国道","南北,满五年,绿化率高,",126,万,15083,元/㎡
全阳两室 中间楼层 采光视野好 业主急售 价可谈,2室,2厅,1卫,87.17,㎡,东,中层(共31层),2016年建造,亿城堂庭,红桥,咸阳北路街,光荣道113号,"东,近地铁,房东急售,随时可看,",195,万,22371,元/㎡
业主诚售~光明 中富力尚悦居 南向采光好 楼龄新 两居 满五,2室,2厅,1卫,81.31,㎡,南,低层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,",120,万,14759,元/㎡
复地湖滨广场 房龄新 刚需两居 高楼层视野无遮挡 交通便捷,2室,1厅,1卫,83,㎡,南,高层(共11层),2016年建造,复地湖滨广场,东丽,空港经济区,"中环东路,近东四道","南,满五年,",156,万,18796,元/㎡
高绿化率 大户型 装修交付 来电价格可议,3室,2厅,2卫,106,㎡,南北,,,大华·锦绣华城,北辰,瑞景街,辰柳路与新致道交汇口东南侧,"高绿化率,",130,万,12265,元/㎡
雍鑫红星华府 满二   大两房 楼龄新 正南朝向 带电梯,2室,2厅,0卫,88.27,㎡,南,低层(共11层),2016年建造,雍鑫红星华府,武清,杨村街,新安路,"南,满二年,",135,万,15294,元/㎡
旭辉三期精装两室 中间层 满五年 有车位 采光好 急售,2室,2厅,1卫,88.58,㎡,南,中层(共27层),2017年建造,旭辉御府,西青,中北,"卉康道,近海光路","南,满五年,绿化率高,",125,万,14112,元/㎡
宝翠花都探景园 临地铁 交通便捷 刚需两居 产权清晰,2室,1厅,1卫,87.15,㎡,南北,中层(共6层),2006年建造,宝翠花都探景园,北辰,瑞景街,龙泉道,"南北,满五年,近地铁,",136,万,15606,元/㎡
南北通透 客餐厅相连 大户型 装修交付 金地和悦府 考虑可私聊,2室,2厅,1卫,80,㎡,南北,,,金地和悦府,北辰,瑞景街,辰锦路与光荣道交口,"南北通透,玄关入户,私密性好,高绿化率,",130,万,16250,元/㎡
合适只售128.00万元 报价非常合适 着急出售,2室,2厅,1卫,86.38,㎡,南北,高层(共11层),2021年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",128,万,14819,元/㎡
杨村街 带电梯 满二 房龄新 南北通透 楼层好,2室,2厅,1卫,85,㎡,南北,中层(共18层),2016年建造,通泰香滨城,武清,杨村街,"富民道,近站北路","南北,满二年,户型方正,",148,万,17412,元/㎡
凤栖梧桐翠谷园 临地铁 商品住宅 正南朝向 带电梯 大两房,2室,1厅,1卫,90,㎡,南,高层(共30层),2020年建造,凤栖梧桐翠谷园,滨海新区,中新生态城,"华三路,近新一街","南,满二年,次新房,",146,万,16223,元/㎡
厨卫全明 客餐厅相连 小户型 低单价 中海国际公园城 考虑可私聊,3室,2厅,2卫,109,㎡,南北,,,中海国际公园城,津南,津南八里台,天嘉湖大道与唐津高速交口,"配套纯熟,低容积,",130,万,11927,元/㎡
